t,step,x,y,theta,theta_dot,theta_ddot,tau,x_target,y_target,theta_target,ex,ey,etheta,p_error,i_error,d_error,kp,ki,kd,reward,reward_cum
3.52,176,0.24222779273986816,0.9702194333076477,0.2446613609790802,-3.9755818843841553,-4.930881977081299,-2.0,0.17146988213062286,0.9851893782615662,0.17232146859169006,-0.0707579031586647,0.014969954267144203,-0.07233990728855133,-0.07233990728855133,-0.5790045261383057,0.0,10.0,0.5,1.0,-0.390322603791539,-21.903971528118554
3.54,177,0.16275154054164886,0.9866670966148376,0.16347874701023102,-4.059131145477295,-4.177475452423096,-2.0,0.18875043094158173,0.9820250868797302,0.1898895502090454,0.025998886674642563,-0.004641995299607515,0.02641080692410469,0.02641080692410469,-0.5794638395309448,0.0,10.0,0.5,1.0,-0.44882708716528974,-22.352798615283845
3.56,178,0.08085031807422638,0.9967262744903564,0.0809386596083641,-4.127004146575928,-3.3936359882354736,-2.0,0.20570865273475647,0.9786132574081421,0.20718778669834137,0.12485833466053009,-0.018112974241375923,0.12624913454055786,0.12624913454055786,-0.5779371857643127,0.0,10.0,0.5,1.0,-0.6000068226358846,-22.95280543791973
3.58,179,-0.0026361350901424885,0.999996542930603,-0.002636138116940856,-4.17874002456665,-2.586791515350342,-2.0,0.22231827676296234,0.9749741554260254,0.2241916060447693,0.22495441138744354,-0.02502238005399704,0.2268277406692505,0.2268277406692505,-0.5744064450263977,0.0,10.0,0.5,1.0,-0.6044188275304689,-23.5572242654502
3.6,180,-0.08680762350559235,0.996225118637085,-0.08691702038049698,-4.214044094085693,-1.765202522277832,-2.0,0.2385542392730713,0.9711291790008545,0.24087683856487274,0.32536184787750244,-0.025095919147133827,0.3277938663959503,0.3277938663959503,-0.5688602328300476,0.0,10.0,0.5,1.0,-0.6067102603822774,-24.163934525832477
3.62,181,-0.17073243856430054,0.9853174090385437,-0.1715729832649231,-4.232798099517822,-0.9377150535583496,-2.0,0.2543927729129791,0.967100977897644,0.25721976161003113,0.42512521147727966,-0.018216440454125404,0.4287927448749542,0.4287927448749542,-0.5612943768501282,0.0,10.0,0.5,1.0,-0.6068699625739602,-24.770804488406437
3.64,182,-0.2534783184528351,0.9673410654067993,-0.25627434253692627,-4.235067844390869,-0.11347479373216629,-2.0,0.2698114216327667,0.9629132151603699,0.2731971740722656,0.5232897400856018,-0.0044278791174292564,0.5294715166091919,0.5294715166091919,-0.5517117381095886,0.0,10.0,0.5,1.0,-0.6049089821658402,-25.37571347057228
3.66,183,-0.3341434895992279,0.9425222277641296,-0.3406963348388672,-4.221100330352783,0.6983758211135864,-2.0,0.2847890555858612,0.9585902094841003,0.2887863516807556,0.6189325451850891,0.016067998483777046,0.6294826865196228,0.6294826865196228,-0.5401221513748169,0.0,10.0,0.5,1.0,-0.6008605562270599,-25.97657402679934
3.68,184,-0.41188594698905945,0.9112353920936584,-0.4245227575302124,-4.191319942474365,1.4890025854110718,-2.0,0.29930591583251953,0.9541571736335754,0.30396515130996704,0.7111918330192566,0.04292178899049759,0.7284879088401794,0.7284879088401794,-0.5265424847602844,0.0,10.0,0.5,1.0,-0.5947793616854244,-26.571353388484766
3.7,185,-0.4859493672847748,0.8739869594573975,-0.5074490904808044,-4.146317005157471,2.25016713142395,-2.0,0.31334367394447327,0.9496397972106934,0.3187119960784912,0.799293041229248,0.0756528228521347,0.8261610865592957,0.8261610865592957,-0.5109959840774536,0.0,10.0,0.5,1.0,-0.586740074387948,-27.158093462872714
3.72,186,-0.5556841492652893,0.8313934803009033,-0.5891855955123901,-4.086827278137207,2.9744789600372314,-2.0,0.32688531279563904,0.9450640082359314,0.3330059349536896,0.882569432258606,0.11367052793502808,0.9221915602684021,0.9221915602684021,-0.49351245164871216,0.0,10.0,0.5,1.0,-0.576835320600847,-27.73492878347356
3.74,187,-0.6205625534057617,0.7841569185256958,-0.6694599390029907,-4.0137152671813965,3.6556026935577393,-2.0,0.33991512656211853,0.9404560923576355,0.3468266427516937,0.9604777097702026,0.1562991887331009,1.0162866115570068,1.0162866115570068,-0.4741276800632477,0.0,10.0,0.5,1.0,-0.5651731344510126,-28.30010191792457
3.7600000000000002,188,-0.6801878809928894,0.7330378293991089,-0.7480188608169556,-3.9279470443725586,4.28840446472168,-2.0,0.35241883993148804,0.9358423948287964,0.36015450954437256,1.0326067209243774,0.2028045356273651,1.1081733703613281,1.1081733703613281,-0.4528830647468567,0.0,10.0,0.5,1.0,-0.5518740596096753,-28.85197597753425
3.7800000000000002,189,-0.7342967987060547,0.6788285374641418,-0.8246302008628845,-3.830566167831421,4.869040012359619,-2.0,0.36438336968421936,0.9312490224838257,0.3729705810546875,1.0986801385879517,0.25242048501968384,1.1976007223129272,1.1976007223129272,-0.4298253357410431,0.0,10.0,0.5,1.0,-0.5370680408136252,-29.389044018347874
3.8000000000000003,190,-0.7827568650245667,0.6223276257514954,-0.8990835547447205,-3.7226667404174805,5.394979953765869,-2.0,0.37579697370529175,0.9267020225524902,0.3852566182613373,1.1585538387298584,0.30437442660331726,1.2843401432037354,1.2843401432037354,-0.40500593185424805,0.0,10.0,0.5,1.0,-0.520891255076756,-29.90993527342463
3.8200000000000003,191,-0.8255583047866821,0.5643168091773987,-0.971190869808197,-3.6053671836853027,5.864978313446045,-2.0,0.3866489827632904,0.9222269654273987,0.3969951868057251,1.212207317352295,0.35791015625,1.368186116218567,1.368186116218567,-0.3784806728363037,0.0,10.0,0.5,1.0,-0.5034830149549058,-30.413418288379535
3.84,192,-0.8628021478652954,0.5055417418479919,-1.040786623954773,-3.4797871112823486,6.278995513916016,-2.0,0.3969299793243408,0.9178488850593567,0.40816962718963623,1.2597321271896362,0.41230717301368713,1.4489562511444092,1.4489562511444092,-0.35030925273895264,0.0,10.0,0.5,1.0,-0.484982862040446,-30.898401150419982
3.86,193,-0.894685685634613,0.4466961622238159,-1.1077271699905396,-3.3470256328582764,6.638078689575195,-2.0,0.40663158893585205,0.9135922193527222,0.41876402497291565,1.3013173341751099,0.46689605712890625,1.5264911651611328,1.5264911651611328,-0.3205547630786896,0.0,10.0,0.5,1.0,-0.4655279428493525,-31.363929093269334
3.88,194,-0.9214863181114197,0.3884108066558838,-1.1718899011611938,-3.208141326904297,6.944218158721924,-2.0,0.41574639081954956,0.9094805717468262,0.42876332998275757,1.3372327089309692,0.5210697650909424,1.6006532907485962,1.6006532907485962,-0.2892833352088928,0.0,10.0,0.5,1.0,-0.445250730783295,-31.80917982405263
3.9,195,-0.9435233473777771,0.33130595088005066,-1.2331089973449707,-3.0609500408172607,7.359565258026123,-1.8406227827072144,0.42426797747612,0.9055367112159729,0.43815332651138306,1.3677912950515747,0.5742307305335999,1.671262264251709,1.671262264251709,-0.2565641701221466,0.0,10.0,0.5,1.0,-0.42389463443084396,-32.23307445848347
3.92,196,-0.9611620306968689,0.27598461508750916,-1.2911823987960815,-2.9036715030670166,7.863926887512207,-1.5450849533081055,0.43219074606895447,0.901782214641571,0.4469207227230072,1.393352746963501,0.6257976293563843,1.7381031513214111,1.7381031513214111,-0.2224705070257187,0.0,10.0,0.5,1.0,-0.4012516136530986,-32.634326072136574
3.94,197,-0.974822461605072,0.22298237681388855,-1.3459235429763794,-2.7370567321777344,8.330734252929688,-1.243449330329895,0.43950989842414856,0.8982377648353577,0.4550529718399048,1.414332389831543,0.6752553582191467,1.8009765148162842,1.8009765148162842,-0.18707971274852753,0.0,10.0,0.5,1.0,-0.3774174654518924,-33.011743537588465
3.96,198,-0.9849629402160645,0.17276565730571747,-1.397159457206726,-2.561797618865967,8.762954711914062,-0.9369063377380371,0.44622138142585754,0.8949226140975952,0.46253859996795654,1.4311844110488892,0.7221569418907166,1.8596980571746826,1.8596980571746826,-0.1504729688167572,0.0,10.0,0.5,1.0,-0.3524809153897212,-33.364224452978185
3.98,199,-0.9920641183853149,0.12573280930519104,-1.4447298049926758,-2.3785195350646973,9.163910865783691,-0.6266660690307617,0.45232176780700684,0.8918548226356506,0.4693669378757477,1.4443858861923218,0.7661219835281372,1.9140968322753906,1.9140968322753906,-0.11273502558469772,0.0,10.0,0.5,1.0,-0.3265227606641059,-33.69074721364229
4.0,200,-0.996614396572113,0.08221801370382309,-1.4884854555130005,-2.187777042388916,9.53712272644043,-0.3139524459838867,0.45780816674232483,0.8890510201454163,0.4755282700061798,1.4544224739074707,0.8068329691886902,1.964013695716858,1.964013695716858,-0.07395391911268234,0.0,10.0,0.5,1.0,-0.2996153750766759,-33.990362588718966
4.0200000000000005,201,-0.9990965723991394,0.04249705746769905,-1.5282864570617676,-1.990053415298462,9.886176109313965,0.0,0.4626781940460205,0.8865262866020203,0.48101383447647095,1.4617748260498047,0.8440292477607727,2.0093002319335938,2.0093002319335938,-0.034220777451992035,0.0,10.0,0.5,1.0,-0.2718225514380901,-34.26218514015706
4.04,202,-0.9999769330024719,0.006794573273509741,-1.5640016794204712,-1.7857615947723389,10.214592933654785,0.3139524459838867,0.46692997217178345,0.8842942714691162,0.4858158528804779,1.4669069051742554,0.8774996995925903,2.0498175621032715,2.0498175621032715,0.006370400078594685,0.0,10.0,0.5,1.0,-0.24332704603758906,-34.50551218619465
4.0600000000000005,203,-1.0,6.123234262925839e-17,-1.5707963705062866,-1.575247049331665,10.525727272033691,0.6266660690307617,0.4705619513988495,0.882366955280304,0.4899275302886963,1.4705619812011719,0.882366955280304,2.0607237815856934,2.0607237815856934,0.04747581481933594,0.0,10.0,0.5,1.0,-0.06635662046954775,-34.5718688066642
4.08,204,-1.0,6.123234262925839e-17,-1.5707963705062866,-1.3587336540222168,10.825668334960938,0.9369063377380371,0.47357288002967834,0.8807546496391296,0.49334296584129333,1.473572850227356,0.8807546496391296,2.0641393661499023,2.0641393661499023,0.08872444927692413,0.0,10.0,0.5,1.0,-0.021422717654730545,-34.59329152431893
4.1,205,-1.0,6.123234262925839e-17,-1.5707963705062866,-1.1363059282302856,11.12138557434082,1.243449330329895,0.475961834192276,0.8794659376144409,0.4960573613643646,1.4759618043899536,0.8794659376144409,2.0668537616729736,2.0668537616729736,0.13003437221050262,0.0,10.0,0.5,1.0,-0.0172302939173022,-34.61052181823623
4.12,206,-1.0,6.123234262925839e-17,-1.5707963705062866,-0.9080679416656494,11.411900520324707,1.5450849533081055,0.47772809863090515,0.8785077333450317,0.49806681275367737,1.4777281284332275,0.8785077333450317,2.0688631534576416,2.0688631534576416,0.1713915467262268,0.0,10.0,0.5,1.0,-0.013018040916130706,-34.62353985915236
4.14,207,-1.0,6.123234262925839e-17,-1.5707963705062866,-0.6741474270820618,11.696025848388672,1.8406227827072144,0.47887122631073,0.8778851628303528,0.49936848878860474,1.47887122631073,0.8778851628303528,2.070164918899536,2.070164918899536,0.21278181672096252,0.0,10.0,0.5,1.0,-0.008791703049451753,-34.63233156220181
4.16,208,-1.0,6.123234262925839e-17,-1.5707963705062866,-0.4372732937335968,11.843707084655762,2.0,0.4793908894062042,0.8776015043258667,0.4999605119228363,1.4793908596038818,0.8776015043258667,2.0707569122314453,2.0707569122314453,0.2541910409927368,0.0,10.0,0.5,1.0,-0.004556998927632464,-34.636888561129446
4.18,209,-1.0,6.123234262925839e-17,-1.5707963705062866,-0.20063602924346924,11.831863403320312,2.0,0.47928696870803833,0.8776582479476929,0.49984210729599,1.4792869091033936,0.8776582479476929,2.070638418197632,2.070638418197632,0.29560500383377075,0.0,10.0,0.5,1.0,-0.0015038926370906573,-34.638392453766535
4.2,210,-0.9999997615814209,0.0007152921753004193,-1.5700809955596924,0.03576461225748062,11.820032119750977,2.0,0.4785594642162323,0.8780551552772522,0.49901336431503296,1.478559136390686,0.8773398399353027,2.06909441947937,2.06909441947937,0.33700230717658997,0.0,10.0,0.5,1.0,-0.007233619171363977,-34.6456260729379
4.22,211,-0.9999810457229614,0.006153829395771027,-1.5646424293518066,0.2719287872314453,11.808209419250488,2.0,0.47720855474472046,0.8787900805473328,0.4974755048751831,1.4771896600723267,0.8726362586021423,2.0621180534362793,2.0621180534362793,0.37831443548202515,0.0,10.0,0.5,1.0,-0.02899159370366008,-34.67461766664156
4.24,212,-0.9998669624328613,0.016310207545757294,-1.5544854402542114,0.5078531503677368,11.796217918395996,2.0,0.47523465752601624,0.8798590898513794,0.49523070454597473,1.4751015901565552,0.8635488748550415,2.049715995788574,2.049715995788574,0.41943278908729553,0.0,10.0,0.5,1.0,-0.050721772890813054,-34.72533943953237
4.26,213,-0.9995139241218567,0.031176263466477394,-1.5396150350570679,0.7435191869735718,11.783302307128906,2.0,0.4726382791996002,0.8812565207481384,0.4922821819782257,1.4721522331237793,0.8500802516937256,2.0318970680236816,2.0318970680236816,0.4602489173412323,0.0,10.0,0.5,1.0,-0.07241818215955038,-34.79775762169192
4.28,214,-0.9987120628356934,0.05073712766170502,-1.5200374126434326,0.9788802862167358,11.768054962158203,2.0,0.4694202244281769,0.8829748630523682,0.48863404989242554,1.4681322574615479,0.8322377800941467,2.008671522140503,2.008671522140503,0.5006545782089233,0.0,10.0,0.5,1.0,-0.09407260126386582,-34.89183022295579
4.3,215,-0.9971861243247986,0.07496549934148788,-1.495760440826416,1.2138487100601196,11.748420715332031,2.0,0.4655815362930298,0.885004997253418,0.48429158329963684,1.4627676010131836,0.8100395202636719,1.9800519943237305,1.9800519943237305,0.5405418276786804,0.0,10.0,0.5,1.0,-0.11567354112241104,-35.0075037640782
4.32,216,-0.9945967197418213,0.10381416976451874,-1.466794729232788,1.4482828378677368,11.72170352935791,2.0,0.4611234664916992,0.8873359560966492,0.4792608916759491,1.4557201862335205,0.783521831035614,1.9460556507110596,1.9460556507110596,0.579802930355072,0.0,10.0,0.5,1.0,-0.13720523344587876,-35.14470899752408
4.34,217,-0.9905424118041992,0.13720685243606567,-1.4331552982330322,1.6819744110107422,11.684579849243164,2.0,0.45604774355888367,0.8899553418159485,0.47354915738105774,1.4465901851654053,0.7527484893798828,1.9067044258117676,1.9067044258117676,0.6183305382728577,0.0,10.0,0.5,1.0,-0.15864664044924698,-35.303355637973326
4.36,218,-0.9845635294914246,0.17502757906913757,-1.3948625326156616,1.9146368503570557,11.633122444152832,2.0,0.4503563940525055,0.8928488492965698,0.46716445684432983,1.4349199533462524,0.7178213000297546,1.8620270490646362,1.8620270490646362,0.6560178399085999,0.0,10.0,0.5,1.0,-0.1799705023640037,-35.483326140337326
4.38,219,-0.9761474132537842,0.2171088010072708,-1.3519446849822998,2.1458935737609863,11.562836647033691,2.0,0.44405198097229004,0.8960010409355164,0.460115909576416,1.4201993942260742,0.678892195224762,1.8120605945587158,1.8120605945587158,0.6927586793899536,0.0,10.0,0.5,1.0,-0.20114244064666165,-35.68446858098399
4.4,220,-0.9647362232208252,0.2632186710834503,-1.3044393062591553,2.375267744064331,11.468711853027344,2.0,0.43713751435279846,0.899394690990448,0.45241352915763855,1.4018737077713013,0.6361759901046753,1.7568528652191162,1.7568528652191162,0.7284478545188904,0.0,10.0,0.5,1.0,-0.22212014729295945,-35.90658872827695
4.42,221,-0.9497373700141907,0.3130478262901306,-1.2523958683013916,2.6021738052368164,11.345298767089844,2.0,0.42961665987968445,0.9030113816261292,0.44406822323799133,1.3793540000915527,0.5899635553359985,1.6964640617370605,1.6964640617370605,0.7629809975624084,0.0,10.0,0.5,1.0,-0.24285269509466034,-36.14944142337161
4.44,222,-0.9305374026298523,0.366196870803833,-1.1958776712417603,2.8259100914001465,11.18681526184082,2.0,0.4214937090873718,0.9068313241004944,0.43509188294410706,1.3520311117172241,0.5406344532966614,1.630969524383545,1.630969524383545,0.796255350112915,0.0,10.0,0.5,1.0,-0.26328001383518,-36.41272143720679
4.46,223,-0.9065191745758057,0.42216458916664124,-1.1349645853042603,3.0456554889678955,10.987276077270508,2.0,0.4127737283706665,0.9108335971832275,0.42549723386764526,1.3192929029464722,0.4886690080165863,1.5604617595672607,1.5604617595672607,0.8281696438789368,0.0,10.0,0.5,1.0,-0.2833325808198114,-36.6960540180266
4.48,224,-0.8770829439163208,0.480338990688324,-1.06975519657135,3.2604689598083496,10.740670204162598,2.0,0.40346255898475647,0.9149961471557617,0.4152979552745819,1.2805454730987549,0.43465715646743774,1.4850530624389648,1.4850530624389648,0.8586248159408569,0.0,10.0,0.5,1.0,-0.3029313832186046,-36.99898540124521
4.5,225,-0.8416704535484314,0.5399914979934692,-1.0003693103790283,3.469292163848877,10.441160202026367,2.0,0.39356696605682373,0.9192959666252136,0.404508501291275,1.2352374792099,0.379304438829422,1.404877781867981,1.404877781867981,0.8875241279602051,0.0,10.0,0.5,1.0,-0.32198820815139456,-37.3209736093966
4.5200000000000005,226,-0.7997928857803345,0.6002760529518127,-0.9269501566886902,3.6709587574005127,10.083322525024414,2.0,0.3830946385860443,0.9237090945243835,0.3931442201137543,1.1828875541687012,0.3234330713748932,1.320094347000122,1.320094347000122,0.9147738218307495,0.0,10.0,0.5,1.0,-0.34040631476485883,-37.66137992416146
4.54,227,-0.7510599493980408,0.6602340340614319,-0.8496659994125366,3.8642070293426514,9.662420272827148,2.0,0.3720543384552002,0.928210973739624,0.3812212646007538,1.1231142282485962,0.26797690987586975,1.2308872938156128,1.2308872938156128,0.9402836561203003,0.0,10.0,0.5,1.0,-0.3580815348010952,-38.01946145896255
4.5600000000000005,228,-0.6952099800109863,0.7188066840171814,-0.7687119841575623,4.047700881958008,9.174687385559082,2.0,0.36045587062835693,0.9327762722969055,0.36875656247138977,1.0556658506393433,0.21396955847740173,1.1374685764312744,1.1374685764312744,0.9639672040939331,0.0,10.0,0.5,1.0,-0.37490383442041053,-38.39436529338296
4.58,229,-0.6321392059326172,0.774854838848114,-0.6843109130859375,4.220053195953369,8.61762523651123,2.0,0.3483102321624756,0.9373793005943298,0.3557678461074829,0.9804494380950928,0.1625244915485382,1.0400787591934204,1.0400787591934204,0.9857426881790161,0.0,10.0,0.5,1.0,-0.390759344648898,-38.78512463803186
4.6000000000000005,230,-0.5619271397590637,0.8271867036819458,-0.5967137217521667,4.37985897064209,7.990283012390137,2.0,0.3356296420097351,0.9419940114021301,0.3422735631465912,0.8975567817687988,0.11480730772018433,0.9389873147010803,0.9389873147010803,1.0055333375930786,0.0,10.0,0.5,1.0,-0.4055328442196231,-39.19065748225148
4.62,231,-0.4848565459251404,0.8745936751365662,-0.5061991214752197,4.525729179382324,7.293512344360352,2.0,0.32242754101753235,0.9465941190719604,0.3282928764820099,0.8072841167449951,0.07200045883655548,0.834492027759552,0.834492027759552,1.0232681035995483,0.0,10.0,0.5,1.0,-0.4191106408456942,-39.609768123097176
4.64,232,-0.401425302028656,0.9158917665481567,-0.41307249665260315,4.656332492828369,6.530156135559082,2.0,0.308718740940094,0.9511533975601196,0.313845694065094,0.71014404296875,0.0352616049349308,0.7269181609153748,0.7269181609153748,1.0388822555541992,0.0,10.0,0.5,1.0,-0.43138376069169065,-40.041151883788864
4.66,233,-0.3123480975627899,0.9499677419662476,-0.3176637887954712,4.770435810089111,5.705165386199951,2.0,0.2945193350315094,0.9556455016136169,0.29895249009132385,0.6068674325942993,0.005677803419530392,0.6166162490844727,0.6166162490844727,1.0523176193237305,0.0,10.0,0.5,1.0,-0.4422513193359334,-40.483403203124794
4.68,234,-0.21854661405086517,0.9758265018463135,-0.2203248292207718,4.866948127746582,4.825613021850586,2.0,0.27984675765037537,0.9600446820259094,0.2836344838142395,0.49839335680007935,-0.0157818254083395,0.5039592981338501,0.5039592981338501,1.063523292541504,0.0,10.0,0.5,1.0,-0.4516239162605157,-40.93502711938531
4.7,235,-0.12112746387720108,0.9926369786262512,-0.12142562866210938,4.94495964050293,3.90059494972229,2.0,0.2647198438644409,0.9643253684043884,0.2679134011268616,0.3858473300933838,-0.028311600908637047,0.38933902978897095,0.38933902978897095,1.0724563598632812,0.0,10.0,0.5,1.0,-0.4594268688216669,-41.394453988206976
4.72,236,-0.021348409354686737,0.9997720718383789,-0.021350029855966568,5.003779888153076,2.941012382507324,2.0,0.2491588294506073,0.9684626460075378,0.25181159377098083,0.27050724625587463,-0.03130946308374405,0.2731616199016571,0.2731616199016571,1.0790812969207764,0.0,10.0,0.5,1.0,-0.46560309676999795,-41.86005708497697
4.74,237,0.07942552119493484,0.99684077501297,0.07950926572084427,5.042964935302734,1.959238886833191,2.0,0.23318526148796082,0.9724323153495789,0.23535196483135223,0.15375974774360657,-0.024408474564552307,0.15584270656108856,0.15584270656108856,1.0833714008331299,0.0,10.0,0.5,1.0,-0.4701154726096157,-42.330172557586586
4.76,238,0.17977334558963776,0.9837080836296082,0.18075603246688843,5.062338829040527,0.9686874151229858,2.0,0.2168220430612564,0.9762111306190491,0.21855787932872772,0.037048693746328354,-0.007496911566704512,0.037801843136548996,0.037801843136548996,1.0853078365325928,0.0,10.0,0.5,1.0,-0.47294848093946057,-42.803121038526044
4.78,239,0.27827349305152893,0.9605019092559814,0.28199613094329834,5.062004566192627,-0.01669345237314701,2.0,0.2000933736562729,0.9797768592834473,0.20145322382450104,-0.07818011939525604,0.01927495189011097,-0.0805429145693779,-0.0805429145693779,1.0848803520202637,0.0,10.0,0.5,1.0,-0.6351948987228915,-43.43831593724894
4.8,240,0.37355920672416687,0.9276063442230225,0.3828430473804474,5.0423455238342285,-0.9829632043838501,2.0,0.18302473425865173,0.9831082820892334,0.18406227231025696,-0.19053447246551514,0.055501967668533325,-0.19878076016902924,-0.19878076016902924,1.0820871591567993,0.0,10.0,0.5,1.0,-0.7101023271309441,-44.148418264379885
4.82,241,0.46437010169029236,0.8856412172317505,0.4829232692718506,5.0040106773376465,-1.9167330265045166,2.0,0.16564279794692993,0.9861857891082764,0.16640977561473846,-0.2987273335456848,0.10054457932710648,-0.3165134787559509,-0.3165134787559509,1.0769342184066772,0.0,10.0,0.5,1.0,-0.7070175373709305,-44.855435801750815
4.84,242,0.5495965480804443,0.8354302048683167,0.5818812251091003,4.947897434234619,-2.805671453475952,2.0,0.1479753702878952,0.9889910221099854,0.1485207974910736,-0.40162116289138794,0.1535608172416687,-0.43336042761802673,-0.43336042761802673,1.069435477256775,0.0,10.0,0.5,1.0,-0.701650141915889,-45.557085943666706
4.86,243,0.6283136010169983,0.7779601812362671,0.6793835759162903,4.875118732452393,-3.638936758041382,2.0,0.13005132973194122,0.9915072321891785,0.1304207593202591,-0.4982622563838959,0.21354709565639496,-0.5489628314971924,-0.5489628314971924,1.0596122741699219,0.0,10.0,0.5,1.0,-0.6941322738450997,-46.251218217511806
4.88,244,0.69980388879776,0.714335024356842,0.7751229405403137,4.786968231201172,-4.407512187957764,2.0,0.11190052330493927,0.9937193989753723,0.1121353805065155,-0.5879033803939819,0.27938440442085266,-0.6629875898361206,-0.6629875898361206,1.0474927425384521,0.0,10.0,0.5,1.0,-0.6846178925361227,-46.93583611004793
4.9,245,0.7635266780853271,0.6457762718200684,0.8687567710876465,4.681692123413086,-5.2638020515441895,1.8406227827072144,0.09355364739894867,0.995614230632782,0.0936906561255455,-0.6699730157852173,0.3498379588127136,-0.7750661373138428,-0.7750661373138428,1.0331121683120728,0.0,10.0,0.5,1.0,-0.6728953744857368,-47.60873148453366
4.92,246,0.8191450834274292,0.5735863447189331,0.9599189758300781,4.558108329772949,-6.179196357727051,1.5450849533081055,0.07504218071699142,0.9971803426742554,0.07511279731988907,-0.7441028952598572,0.42359399795532227,-0.8848061561584473,-0.8848061561584473,1.016513466835022,0.0,10.0,0.5,1.0,-0.6588219461265432,-48.26755343066021
4.94,247,0.8665626645088196,0.49906831979751587,1.048272967338562,4.417703151702881,-7.020269393920898,1.243449330329895,0.05639825016260147,0.9984083771705627,0.05642819404602051,-0.8101643919944763,0.4993400275707245,-0.9918448328971863,-0.9918448328971863,0.997747004032135,0.0,10.0,0.5,1.0,-0.6425752355622224,-48.91012866622243
4.96,248,0.9059054851531982,0.4234798848628998,1.13351309299469,4.2620038986206055,-7.784958362579346,0.9369063377380371,0.03765450045466423,0.9992908239364624,0.037663403898477554,-0.8682510256767273,0.5758109092712402,-1.0958497524261475,-1.0958497524261475,0.976870059967041,0.0,10.0,0.5,1.0,-0.6243379891499613,-49.53446665537239
4.98,249,0.9374960660934448,0.3479958474636078,1.21536386013031,4.092536449432373,-8.473366737365723,0.6266660690307617,0.01884397678077221,0.9998224377632141,0.01884509064257145,-0.9186521172523499,0.6518265604972839,-1.1965187788009644,-1.1965187788009644,0.9539463520050049,0.0,10.0,0.5,1.0,-0.604292869546943,-50.13875952491934
5.0,250,0.9618209004402161,0.2736797332763672,1.2935795783996582,3.9107863903045654,-9.08751106262207,0.3139524459838867,1.8369701465288538e-16,1.0,1.8369701465288538e-16,-0.9618209004402161,0.7263202667236328,-1.2935795783996582,-1.2935795783996582,0.9290453791618347,0.0,10.0,0.5,1.0,-0.5826178671306559,-50.721377392049995
5.0200000000000005,251,0.9794957041740417,0.20146508514881134,1.3679429292678833,3.7181663513183594,-9.631002426147461,0.0,-0.01884397678077221,0.9998224377632141,-0.01884509064257145,-0.9983396530151367,0.798357367515564,-1.386788010597229,-1.386788010597229,0.9022417068481445,0.0,10.0,0.5,1.0,-0.5594824638103939,-51.28085985586039
5.04,252,0.9912302494049072,0.132145956158638,1.438262701034546,3.5159919261932373,-10.108713150024414,-0.3139524459838867,-0.03765450045466423,0.9992908239364624,-0.037663403898477554,-1.028884768486023,0.8671448826789856,-1.475926160812378,-1.475926160812378,0.8736145496368408,0.0,10.0,0.5,1.0,-0.5350446085295066,-51.815904464389895
5.0600000000000005,253,0.9977946877479553,0.0663755014538765,1.504372000694275,3.3054633140563965,-10.526434898376465,-0.6266660690307617,-0.05639825016260147,0.9984083771705627,-0.05642819404602051,-1.0541930198669434,0.9320328235626221,-1.5608001947402954,-1.5608001947402954,0.8432472944259644,0.0,10.0,0.5,1.0,-0.509448516572951,-52.32535298096285
5.08,254,0.9999890923500061,0.004671272821724415,1.5661250352859497,3.0876524448394775,-10.890545845031738,-0.9369063377380371,-0.07504218071699142,0.9971803426742554,-0.07511279731988907,-1.0750312805175781,0.9925090670585632,-1.6412378549575806,-1.6412378549575806,0.8112269043922424,0.0,10.0,0.5,1.0,-0.48282325219942857,-52.80817623316228
5.1000000000000005,255,1.0,6.123234262925839e-17,1.5707963705062866,2.8634979724884033,-11.207724571228027,-1.243449330329895,-0.09355364739894867,0.995614230632782,-0.0936906561255455,-1.0935536623001099,0.995614230632782,-1.6644870042800903,-1.6644870042800903,0.7781696915626526,0.0,10.0,0.5,1.0,-0.13969526591748122,-52.94787149907976
