time,angle,velocity,acceleration,torque,target,error,reward,pid_integral,pid_derivative
4.13,0.5522117747559978,-0.025520165701551696,0.005374510165969619,2.526906154418506,0.5235987901687622,-0.0286129845872356,-0.09246618299847426,0.2559848908828901,0.025573910803211586
4.14,0.5519571319018657,-0.02546428541320739,0.00558802883443054,2.5260594215133576,0.5235987901687622,-0.028358341733103476,-0.09216875217309907,0.2556987610370178,0.025520165701553577
4.15,0.5517030688169385,-0.025406308492716946,0.005797692049044678,2.525211212997958,0.5235987901687622,-0.02810427864817633,-0.09187184083119374,0.25541517761968674,0.02546428541321255
4.16,0.5514496060852935,-0.025346273164502078,0.0060035328214868705,2.524361646777434,0.5235987901687622,-0.02785081591653127,-0.09157547558730339,0.25513413483320496,0.025406308492714746
4.17,0.5511967639120624,-0.025284217323109082,0.0062055841392994054,2.523510839220144,0.5235987901687622,-0.027597973743300197,-0.0912796825915614,0.25485562667403966,0.025346273164505995
4.18,0.5509445621267274,-0.025220178533507137,0.006403878960194495,2.5226589051641364,0.5235987901687622,-0.02734577195796517,-0.09098448753340962,0.2545796469366067,0.02528421732310715
4.19,0.5506930201864132,-0.02515419403142305,0.0065984502084088376,2.521805957925645,0.5235987901687622,-0.02709423001765099,-0.09068991564542117,0.254306189217027,0.02522017853350267
4.2,0.5504421571791759,-0.025086300723726543,0.006789330769650492,2.520952109306177,0.5235987901687622,-0.026843367010413677,-0.0903959917070503,0.25403524691685053,0.025154194031418164
4.21,0.5501919918272873,-0.025016535188855618,0.0069765534870926335,2.520097469600639,0.5235987901687622,-0.02659320165852508,-0.09010274004843337,0.2537668132467464,0.025086300723731192
4.22,0.5499425424905144,-0.02494493367728694,0.007160151156867724,2.5192421476049587,0.5235987901687622,-0.026343752321752234,-0.08981018455416084,0.2535008812301611,0.025016535188859823
4.23,0.5496938271693941,-0.02487153211204072,0.007340156524622263,2.5183862506247583,0.5235987901687622,-0.02609503700063187,-0.08951834866709975,0.2532374437069436,0.024944933677284453
4.24,0.5494458635085018,-0.02479636608922597,0.007516602281474952,2.5175298844834173,0.5235987901687622,-0.025847073339739568,-0.0892272553921817,0.2529764933369373,0.0248715321120363
4.25,0.5491986687997156,-0.024719470878624486,0.007689521060148613,2.516673153530306,0.5235987901687622,-0.025599878630953365,-0.08893692730019565,0.25271802260353987,0.024796366089230304
4.26,0.5489522599854725,-0.024640881424313785,0.007858945431069957,2.5158161606489724,0.5235987901687622,-0.025353469816710272,-0.088647386531573,0.2524620238172303,0.024719470878620253
4.2700000000000005,0.5487066536620193,-0.02456063234531598,0.008024907899780678,2.514959007266623,0.5235987901687622,-0.02510786349325711,-0.0883586548002335,0.25220848911906324,0.024640881424309313
4.28,0.5484618660826565,-0.02447875793628949,0.008187440902648932,2.514101793361898,0.5235987901687622,-0.02486307591389425,-0.08807075339733947,0.2519574104841307,0.024560632345316247
4.29,0.5482179131609739,-0.024395292168251606,0.008346576803788565,2.513244617473834,0.5235987901687622,-0.024619122992211695,-0.08778370319510366,0.2517087797249917,0.024478757936285955
4.3,0.5479748104740806,-0.024310268689328653,0.008502347892295432,2.5123875767111343,0.5235987901687622,-0.02437602030531838,-0.08749752465060659,0.2514625884950696,0.024395292168255533
4.3100000000000005,0.5477325732658251,-0.02422372082554499,0.008654786378366038,2.5115307667602957,0.5235987901687622,-0.024133783097062933,-0.08721223780954915,0.2512188282920164,0.024310268689331505
4.32,0.5474912164500088,-0.02413568158163535,0.008803924390964099,2.5106742818952754,0.5235987901687622,-0.023892426281246548,-0.08692786231007553,0.2509774904610458,0.024223720825544692
